PERM2020_Col_1er,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
104,0.327475158,0.326990414,0.326506389,0.326023079,0.325540485,0.325058606,0.324577439,0.324096985,0.323617242,0.32313821,0.322659886,0.32218227,0.321705362,0.321229159,0.320753661,0.320278867,0.319804776,0.319331387,0.318858698,0.318386709,0.317915419,0.317444826,0.31697493,0.31650573,0.316037224,0.315569412,0.315102292,0.314635863,0.314170125,0.313705076,0.313240716,0.312777043,0.312314056,0.311851755,0.311390138,0.310929205,0.310468953,0.310009383,0.309550493,0.309092283,0.308634751,0.308177896,0.307721717,0.307266214,0.306811384,0.306357228,0.305903745,0.305450932,0.30499879,0.304547317,0.304096513,0.303646375,0.303196904,0.302748099,0.302299958,0.30185248,0.301405664,0.30095951,0.300514016,0.300069182,0.299625006,0.299181488,0.298738626,0.298296419,0.297854868,0.29741397,0.296973724,0.29653413,0.296095187,0.295656894,0.295219249,0.294782253,0.294345903,0.293910199,0.29347514,0.293040725,0.292606953,0.292173823,0.291741334,0.291309485,0.290878276,0.290447705,0.290017771,0.289588474,0.289159812,0.288731785,0.288304391,0.28787763,0.287451501,0.287026002,0.286601133,0.286176894,0.285753282,0.285330297,0.284907938,0.284486205,0.284065095,0.28364461,0.283224746,0.282805504,0.282386883,0.281968881,0.281551498,0.281134733,0.280718585,0.280303053,0.279888135,0.279473832,0.279060143,0.278647065,0.2782346,0.277822744,0.277411499,0.277000862,0.276590833,0.27618141,0.275772594,0.275364383,0.274956777,0.274549773,0.274143373,0.273737573,0.273332375,0.272927776,0.272523776,0.272120374,0.271717569,0.271315361,0.270913748,0.270512729,0.270112304,0.269712472,0.269313231,0.268914582,0.268516522,0.268119052,0.26772217,0.267325876,0.266930168,0.266535046,0.266140509,0.265746556,0.265353186,0.264960398,0.264568192,0.264176566,0.26378552,0.263395053,0.263005164,0.262615852
105,0.352276315,0.351930781,0.351585586,0.35124073,0.350896212,0.350552032,0.350208189,0.349864684,0.349521516,0.349178684,0.348836189,0.348494029,0.348152205,0.347810717,0.347469563,0.347128744,0.346788259,0.346448108,0.346108291,0.345768807,0.345429657,0.345090839,0.344752353,0.344414199,0.344076377,0.343738886,0.343401726,0.343064897,0.342728399,0.34239223,0.342056391,0.341720882,0.341385701,0.34105085,0.340716326,0.340382131,0.340048264,0.339714724,0.339381512,0.339048626,0.338716067,0.338383834,0.338051927,0.337720345,0.337389088,0.337058157,0.33672755,0.336397267,0.336067309,0.335737674,0.335408362,0.335079373,0.334750708,0.334422364,0.334094342,0.333766643,0.333439264,0.333112207,0.33278547,0.332459054,0.332132959,0.331807183,0.331481726,0.331156589,0.330831771,0.330507271,0.33018309,0.329859226,0.329535681,0.329212452,0.328889541,0.328566946,0.328244668,0.327922706,0.32760106,0.327279729,0.326958713,0.326638013,0.326317626,0.325997554,0.325677796,0.325358352,0.325039221,0.324720403,0.324401898,0.324083705,0.323765824,0.323448255,0.323130998,0.322814051,0.322497416,0.322181091,0.321865077,0.321549372,0.321233977,0.320918891,0.320604115,0.320289647,0.319975488,0.319661637,0.319348093,0.319034858,0.318721929,0.318409307,0.318096992,0.317784984,0.317473281,0.317161884,0.316850793,0.316540007,0.316229525,0.315919348,0.315609476,0.315299907,0.314990642,0.31468168,0.314373021,0.314064665,0.313756612,0.313448861,0.313141411,0.312834263,0.312527417,0.312220871,0.311914626,0.311608681,0.311303037,0.310997692,0.310692647,0.310387901,0.310083454,0.309779305,0.309475455,0.309171903,0.308868649,0.308565692,0.308263032,0.307960669,0.307658603,0.307356833,0.307055359,0.30675418,0.306453297,0.30615271,0.305852417,0.305552418,0.305252714,0.304953304,0.304654187,0.304355364
106,0.379897705,0.379714889,0.37953216,0.37934952,0.379166967,0.378984502,0.378802125,0.378619836,0.378437634,0.37825552,0.378073494,0.377891556,0.377709704,0.377527941,0.377346265,0.377164676,0.376983175,0.376801761,0.376620434,0.376439195,0.376258043,0.376076978,0.375896,0.375715109,0.375534305,0.375353588,0.375172959,0.374992416,0.37481196,0.374631591,0.374451309,0.374271113,0.374091004,0.373910982,0.373731046,0.373551197,0.373371435,0.373191759,0.37301217,0.372832667,0.37265325,0.37247392,0.372294676,0.372115518,0.371936447,0.371757461,0.371578562,0.371399749,0.371221022,0.371042381,0.370863826,0.370685357,0.370506973,0.370328676,0.370150464,0.369972338,0.369794298,0.369616344,0.369438475,0.369260692,0.369082994,0.368905382,0.368727855,0.368550414,0.368373058,0.368195787,0.368018602,0.367841502,0.367664487,0.367487558,0.367310713,0.367133954,0.36695728,0.36678069,0.366604186,0.366427767,0.366251432,0.366075183,0.365899018,0.365722938,0.365546943,0.365371032,0.365195206,0.365019465,0.364843808,0.364668236,0.364492749,0.364317345,0.364142027,0.363966792,0.363791642,0.363616576,0.363441594,0.363266697,0.363091884,0.362917155,0.36274251,0.362567949,0.362393472,0.362219079,0.36204477,0.361870544,0.361696403,0.361522345,0.361348372,0.361174482,0.361000675,0.360826952,0.360653313,0.360479758,0.360306286,0.360132897,0.359959592,0.35978637,0.359613232,0.359440176,0.359267205,0.359094316,0.358921511,0.358748788,0.358576149,0.358403593,0.35823112,0.35805873,0.357886423,0.357714199,0.357542058,0.35737,0.357198024,0.357026131,0.356854321,0.356682594,0.356510949,0.356339387,0.356167907,0.35599651,0.355825195,0.355653963,0.355482813,0.355311746,0.355140761,0.354969858,0.354799037,0.354628299,0.354457643,0.354287069,0.354116577,0.353946167,0.353775839,0.353605593
107,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683,0.410816683
108,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105,0.446354105
109,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729,0.485917729
110,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478,0.530053478
111,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824,0.579302824
112,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368,0.634084368
113,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984,0.694417984
114,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247,0.759306247
